faculty,citation,title,type,abstract,book,journal,date,collabs,publisher,edition,series,volume,issue,chapter,pages,issn,isbn,handle,url
Mark Rajai||Student Patents on Inter-University Projects||In most universities the students relinquish their patent rights when they enroll in courses. A different model is proposed where the students can own their patents and receive 98% of the net income, or they can assign the rights to the university and receive generous royalty sharing. ||age||Mel I Mendelson, Mark Rajai||||6|||1||||https://scholar.google.com/citations?hl=en&user=dVKU26kAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DdVKU26kAAAAJ%26cstart%3D20%26pagesize%3D80%26citation_for_view%3DdVKU26kAAAAJ%3AKlAtU1dfN6UC%26tzom%3D420
Mark Rajai||LabView-Based Navigational Aids to Predict the Position of Automated Guided Vehicles with Ultrasound and Radio Frequency Sensing||This research develops a graphical LabVIEW virtual instrument (VI) ultrasonic distance measurement system based on time-of-flight theory to estimate AGV triangulation position. The distance measurement unit, or sub VI, communicates directly with the microcontrollers that contain ultrasound transmitters and RF receivers. The signal from the ultrasound receiver is processed via a custom-built circuit on the mobile unit. The sub VI generates a pulse of 40 KHz via a NI-6602 32-bit counter timer card. As the pulse is received and processed on the mobile unit, it then transmits an RF signal back to the RF receiver on the base unit. The counter timer card will repeat the signal to the sub VI to begin the distance calculation once the RF receiver captures a signal from the mobile unit. ||||Ravindra Thamma, Gregory Marshall, Hugo Cuervo Garcia, Mark Rajai|||||||||||https://scholar.google.com/citations?hl=en&user=dVKU26kAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DdVKU26kAAAAJ%26cstart%3D20%26pagesize%3D80%26citation_for_view%3DdVKU26kAAAAJ%3A0EnyYjriUFMC%26tzom%3D420
Mark Rajai||Guardian 2000: An Inter-University Team Collaboration to Design & Market A New Product||In the real world, global out-sourcing is causing industrial products to be developed in virtual teams to reduce costs and development times 1. These needs have created the opportunity for this proposed project. Here product teams must design, manufacture, and market new products where the team members are not co-located in the same place at the same time 2. It is important to introduce this into the classroom, because virtual interactions are becoming increasingly important as separated teams jointly develop and market products. ||||Mark Rajai, Mel Mendelson|||||||||||https://scholar.google.com/citations?hl=en&user=dVKU26kAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DdVKU26kAAAAJ%26cstart%3D20%26pagesize%3D80%26citation_for_view%3DdVKU26kAAAAJ%3AzYLM7Y9cAGgC%26tzom%3D420
Mark Rajai||RAISING CAPITAL INVESTMENTS TO MANUFACTUE AND MARKET ACADEME-INVENTED PRODUCTS||With recent Internet bubble burst, many venture capitalist firms are very reluctant to provide seed money for new ventures. And with growing academic budget problems many universities simply do not have revenue available to fund new projects. This paper presents several years of research to find effective ways to form partnerships between industry and academe to raise capital investments to manufacture and market academe-invented products. This paper discusses many obstacles and challenges that engineering institutions have to face in order to form a partnership with industry to bring academe-invented projects to the market. The hard lessons learned should serve as valuable guidelines to many engineering institutions that are embarking on forming a similar partnership with industry. A successful business plan and formation of a spin-off company are also discussed. ||||Mark Rajai, Robert Matthews|||||||||||https://scholar.google.com/citations?hl=en&user=dVKU26kAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DdVKU26kAAAAJ%26cstart%3D20%26pagesize%3D80%26citation_for_view%3DdVKU26kAAAAJ%3AqjMakFHDy7sC%26tzom%3D420
Mark Rajai||Engineering Technology Programs at the Crossroads: Curriculum Revisions to Meet Emerging Needs||Northern Kentucky University (NKU) has had TAC of ABET Accreditation since 1997 for BS degree programs in Manufacturing Engineering Technology, and Electronics Engineering Technology. Closely associated with these, we have Mechanical and Manufacturing Engineering Technology (MMET) and Electronics Engineering Technology (EET) programs under review for ABET accreditation. All programs lead to the Bachelor of Science in Engineering Technology. This paper reports on the work in progress; our response to simultaneous changes in program requirements. Recent changes in the Engineering Technology (ET) educational environment provide us with a rare opportunity to enhance both programs for students, faculty, schools, and industry. We discuss program enhancements in five areas: ||||Harold Wiebe, Seyed Allameh, Mark Rajai, Morteza Sadat-Hossieny|||||||||||https://scholar.google.com/citations?hl=en&user=dVKU26kAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DdVKU26kAAAAJ%26cstart%3D20%26pagesize%3D80%26citation_for_view%3DdVKU26kAAAAJ%3A2osOgNQ5qMEC%26tzom%3D420
Maryam Tabibzadeh||Applying the AcciMap methodology to investigate the tragic Sewol Ferry accident in South Korea||This study applies the AcciMap methodology, which was originally proposed by Professor Jens Rasmussen (1997), to the analysis of the tragic Sewol Ferry accident in South Korea on April 16, 2014, which killed 304 mostly young people and is considered as a national disaster in that country. This graphical representation, by incorporating associated socio-technical factors into an integrated framework, provides a big-picture to illustrate the context in which an accident occurred as well as the interactions between different levels of the studied system that resulted in that event. In general, analysis of past accidents within the stated framework can define the patterns of hazards within an industrial sector. Such analysis can lead to the definition of preconditions for safe operations, which is a main focus of proactive risk management systems. In the case of the Sewol Ferry accident, a lot of the blame has been placed on … ||Applied ergonomics|2017/3/1|Samuel Lee, Young Bo Moh, Maryam Tabibzadeh, Najmedin Meshkati|Elsevier|||59|||517-525||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AblknAaTinKkC%26tzom%3D420
Maryam Tabibzadeh||Learning from the BP Deepwater Horizon accident: risk analysis of human and organizational factors in negative pressure test||According to several seminal investigation reports on the BP Deepwater Horizon (DWH) accident, misinterpretation of a critical test, called negative pressure test (NPT), was a major contributing cause of that disaster. NPT, according to many credible references, is the primary step to ascertain well integrity during any offshore drilling. This paper introduces a three-layer, conceptual risk analysis framework to assess the critical role of human and organizational factors in conducting and interpreting a negative pressure test. This framework has been developed by generalizing the risk assessment model that was proposed by the authors for the analysis of the conducted NPT by the DWH crew. In addition, the application of the introduced framework in this study is not limited to NPT misinterpretation. In fact, it can be generalized and be potentially useful for the risk analysis of future oil and gas drilling as well as … ||Environment Systems and Decisions|2014/6/1|Maryam Tabibzadeh, Najmedin Meshkati|Springer US|||34|2||194-207||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3Au-x6o8ySG0sC%26tzom%3D420
Maryam Tabibzadeh||A risk analysis methodology to address human and organizational factors in offshore drilling safety: With an emphasis on negative pressure test||According to the final Presidential National Commission report on the BP Deepwater Horizon (DWH) blowout, there is need to" integrate more sophisticated risk assessment and risk management practices" in the oil industry. Reviewing the literature of the offshore drilling industry indicates that most of the developed risk analysis methodologies do not fully and more importantly, systematically address the contribution of Human and Organizational Factors (HOFs) in accident causation. This is while results of a comprehensive study, from 1988 to 2005, of more than 600 well-documented major failures in offshore structures show that approximately 80% of those failures were due to HOFs. In addition, lack of safety culture, as an issue related to HOFs, have been identified as a common contributing cause of many accidents in this industry. |||2014|Maryam Tabibzadeh|||||||||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3Ad1gkVwhDpl0C%26tzom%3D420
Maryam Tabibzadeh||Applying the AcciMap Methodology to Investigate a Major Accident in Offshore Drilling: A Systematic Risk Management Framework for Oil and Gas Industry||The investigation of accidents in different complex technological and high-risk industries indicates inadequate management systems and more specifically, ineffective communication as a major contributing cause of those accidents. In the specific case of the BP Deepwater Horizon (DWH) blowout, as the 2011 Chief Counsel's Report of the National Commissions noted," what the investigation makes clear, above all else, is that management failures, not mechanical failings, were the ultimate source of the disaster." |||2015/4/27|Maryam Tabibzadeh, Najmedin Meshkati|Society of Petroleum Engineers||||||||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AqjMakFHDy7sC%26tzom%3D420
Maryam Tabibzadeh||A risk analysis study to systematically address the critical role of human and organizational factors in negative pressure test for the offshore drilling industry: Policy …||According to the Presidential National Commission report on the BP Deepwater Horizon (DWH) blowout, there is need to “integrate more sophisticated risk assessment and risk management practices” in the oil industry. Reviewing the literature of the offshore drilling industry indicates that most of the developed risk analysis methodologies do not fully and more importantly systematically address contribution of Human and Organizational Factors (HOFs) in accident causation. This is while results of a comprehensive study from 1988 to 2005, of more than 600 well-documented major failures in offshore structures show that approximately 80% of those failures are due to HOFs. This paper introduces a conceptual risk analysis framework to address the critical role of human and organizational factors in conducting and interpreting Negative Pressure Test (NPT), which according to many experts, is a critical step in … |||2014/3/17|Maryam Tabibzadeh, Najmedin Meshkati|Society of Petroleum Engineers||||||||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3Au5HHmVD_uO8C%26tzom%3D420
Maryam Tabibzadeh||People-technology-ecosystem integration: a framework to ensure regional interoperability for safety, sustainability, and resilience of interdependent energy, water, and seafood …||Objective: The aim of this study is to identify the interdependencies of human and organizational subsystems of multiple complex, safety-sensitive technological systems and their interoperability in the context of sustainability and resilience of an ecosystem. Background: Recent technological disasters with severe environmental impact are attributed to human factors and safety culture causes. One of the most populous and environmentally sensitive regions in the world, the (Persian) Gulf, is on the confluence of an exponentially growing number of two industries—nuclear power and seawater desalination plants—that is changing its land- and seascape. Method: Building upon Rasmussen’s model, a macrosystem integrative framework, based on the broader context of human factors, is developed, which can be considered in this context as a “meta-ergonomics” paradigm, for the analysis of interactions, design of … ||Human factors|2016/2|Najmedin Meshkati, Maryam Tabibzadeh, Ali Farshid, Mansour Rahimi, Ghena Alhanaee|SAGE Publications|||58|1||43-57||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AM3NEmzRMIkIC%26tzom%3D420
Maryam Tabibzadeh||An integrated system-oriented model for the interoperability of multiple emergency response agencies in large-scale disasters: Implications for the Persian Gulf||Failures in complex technological systems could have multiple dire aftermaths, including many deaths and injuries. These events, such as nuclear accidents, pose serious threats and long-lasting health and environmental consequences to workers, the local public, and possibly the whole country and neighboring regions. Such failures, given interconnectivities and interdependencies, could also have spillover effects and threaten the integrity of other systems operating in the same area. There is an essential need for effective integration and interoperability among multiple emergency response agencies, possibly from different countries, in the case of an accident in a safety-sensitive industry that causes the release of hazardous materials or contaminants. This article proposes a generic integrated system-oriented model to address this urgent need. It has been applied to the Persian Gulf area and its waters … ||International Journal of Disaster Risk Science|2016/9/1|Najmedin Meshkati, Maryam Tabibzadeh|Beijing Normal University Press|||7|3||227-244||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AhMod-77fHWUC%26tzom%3D420
Maryam Tabibzadeh||A systematic framework for root-cause analysis of the aliso canyon gas leak using the AcciMap methodology: implication for underground gas storage facilities||According to the US Energy Information Administration [1], the natural gas industry supports 33% of electricity generation in the US. Despite this critical role, the importance of safety and safety culture in the natural gas industry has not been adequately highlighted. The absence of strict regulations and lack of attention towards precautionary measures have allowed the industry to persevere with insufficient urgency for implementing innovative technologies and safety-first protocols. On October 23, 2015, the Aliso Canyon natural gas accident highlighted how the lack of regulatory oversight in a low probability, high consequence industry could have such impactful and unpredictable repercussions. This paper analyzes the concatenation of events that led to the Aliso Canyon gas leak. It adopts the AcciMap methodology, which was originally introduced by Rasmussen in 1997 as an accident investigation framework, to … ||Journal of Sustainable Energy Engineering|2017/12/27|Maryam Tabibzadeh, Simone Stavros, Mikhil S Ashtekar, Najmedin Meshkati|Scrivener Publishing|||5|3||212-242||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3Ans9cj8rnVeAC%26tzom%3D420
Maryam Tabibzadeh||A proactive risk assessment framework to enhance patient safety in operating rooms||Patient safety, as a main aspect of quality of care, has been a major issue over the last decades in the healthcare industry. The number of preventable medical errors in hospitals has been noticeably high. These errors are more likely to occur in intensive care units including Operating Rooms (ORs). Moreover, preventable errors such as operating on a wrong body part have serious consequences. This paper fills an important gap by proposing a framework for proactive risk assessment of operations in ORs through the identification and monitoring of appropriate Leading Safety Indicators (LSIs) to evaluate the safety of operations and generate warning/predicting signals for potential failures. These LSIs are identified across the six layers of the Rasmussen’s Risk Management Framework, which each represents a main group of involved decision-makers. These layers in our context, from top to bottom, are … |||2017/7/17|Maryam Tabibzadeh, Gelareh Jahangiri|Springer, Cham||||||263-274||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3ANMxIlDl6LWMC%26tzom%3D420
Maryam Tabibzadeh||Safety culture in oil and gas operations: A risk analysis framework to address communication and interoperation of multiple interacting organizations||According to a most recent (June 2014) report by the US Chemical Safety Board (CSB) that investigated the BP Deepwater Horizon (DWH) blowout, inadequate management systems and poor safety culture were major underlying causes of that blowout. This analysis has been corroborated by many other seminal reports on the DWH accident. In fact, lack of safety culture has been identified as a common contributing cause of many accidents in the oil and gas industry. In response to the above serious fact, there are strong recommendations that the Bureau of Safety and Environmental Enforcement (BSEE) of the US Department of the Interior, as the responsible regulatory agency for offshore operations in the Outer Continental Shelf, has to promote safety culture. In addition, the BSEE director, in his speech for the fourth anniversary of the DWH accident in April 2014, emphasized the importance of fostering a culture of … |||2015/3/16|Maryam Tabibzadeh, Najmedin Meshkati|Society of Petroleum Engineers||||||||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3A9yKSN-GCB0IC%26tzom%3D420
Maryam Tabibzadeh||A proposed'standard'framework for conducting negative pressure test||According to the 2011 Chief Counsel's report of the Presidential National Commission on the BP Deepwater Horizon (DWH) blowout, negative pressure test (NPT) is the primary way of evaluating the integrity of cementing and other flow barriers at the bottom of a well. Yet, despite the criticality of this test, no detailed, standard framework for conducting NPT exists or is practiced in the oil and gas drilling industry. This paper presents a new set of standards for conducting negative pressure tests in order to improve the safety of drilling operations. The developed framework in this paper sets guidelines on proper implementation and monitoring of NPT. This framework is an attempt to systematically address and analyse results of such test. In addition, a case study is presented to examine the deficiencies associated with conducting a negative pressure test in a real drilling case in the Gulf of Mexico. [Received: June 6 … ||International Journal of Oil, Gas and Coal Technology|2016|Maryam Tabibzadeh, Najmedin Meshkati|Inderscience Publishers (IEL)|||12|3||248-264||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AJV2RwH3_ST0C%26tzom%3D420
Maryam Tabibzadeh||A Proactive Risk Analysis Framework to Enhance Safety and Reliability in Railroad Operations: Assessment of the Positive Safety Culture Traits||The railroad industry faces the inevitable task of avoiding catastrophic events while performing dynamic tasks under very strict time constraints and operating technology that poses large-scale physical hazards. This paper proposes a risk assessment framework by integrating the 10 traits of a positive safety culture, initially introduced by the U.S. Nuclear Regulatory Commission, with an accident investigation framework called AcciMap, originally proposed by Rasmussen, to proactively address and analyze risks of failures and accidents in the railroad industry. In the first phase, the AcciMap framework is developed to analyze different involved socio-technical and human factors that contributed to the 2008 Chatsworth train collision. The AcciMap, like other accident investigation frameworks, however provides retrospective analyses. Therefore, in the next phase, the 10 traits of a positive safety culture … |||2018/7/21|Maryam Tabibzadeh, Yalda Khashe, Parin Somaiya|Springer, Cham||||||625-636||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3ARYcK_YlVTxYC%26tzom%3D420
Maryam Tabibzadeh||Reducing Medication Errors and Increasing Patient Safety: Utilizing the Fault Tree Analysis||According to the 2000 Institute of Medicine Report on Building a Safer Health System, experts estimated that 8000 Americans die every year from preventable medication errors. It is believed that these errors annually affect more than 7 million patients with the cost of approximately $21 billion across all care settings. Despite some developed studies on analyzing the contributing causes of medication errors, there is a need for the development of more robust, systematic methodologies to identify their root causes and provide preventive measures to avoid their recurrence. This paper proposes a methodology, which is an integration of Failure Modes and Effects Analysis (FMEA) and Fault Tree Analysis (FTA), to first identify one of the top most important categories of medication error and then analyze its contributing and root causes. In this study, we develop FTA for administration errors, as they are highly … |||2018/7/21|Maryam Tabibzadeh, Anjana Muralidharan|Springer, Cham||||||207-218||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AJ_g5lzvAfSwC%26tzom%3D420
Maryam Tabibzadeh||An Integrated System-Oriented Methodology for the Risk Analysis of Offshore Oil and Gas Drilling Industry: AcciMap and Bow-Tie United||The analysis of previous (offshore) oil and gas drilling accidents indicates that Human and Organizational Factors (HOFs), in addition to technology-and work processes-related elements, play a critical role in contributing to those accidents. These HOFs are originated from different layers of key involved decisions-makers, both internal and external to an organization. This paper proposes a system-oriented methodology for the risk analysis of oil and gas drilling industry by integrating the two powerful frameworks of AcciMap and Bow-tie. |||2018/4/20|Maryam Tabibzadeh, Mohammad Mokhtari|Society of Petroleum Engineers||||||||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3ANaGl4SEjCO4C%26tzom%3D420
Maryam Tabibzadeh||Systematic Root-Cause Analysis of Three Major Offshore Oil and Gas Drilling Accidents Using the AcciMap Methodology||The investigation of different accidents in offshore oil and gas drilling industry indicates inadequate management systems and miscommunication as one of the major contributing factors leading to these accidents. In this paper, we will identify the common contributing factors of three major offshore oil and gas drilling accidents in the period of 2009 to 2013 using the structure of the AcciMap methodology, as a risk management and accident investigation framework that was developed by Rasmussen in 1997. This methodology analyzes the contribution of different socio-technical factors and involved key players in an accident through its hierarchical structure. This provides a broader perspective to investigate accidents and identify their common contributing factors. |||2018/4/20|Maryam Tabibzadeh, Aman Jain|Society of Petroleum Engineers||||||||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3ARGFaLdJalmkC%26tzom%3D420
Maryam Tabibzadeh||A Signal Detection Model to Interpret Safety Tests in Offshore Oil Drilling||According to the findings of the US District Court on the BP Deepwater Horizon (DWH) case,“the misinterpretation of the negative pressure test was a substantial cause of the blowout, explosion, fire, and oil spill.” It is noteworthy that the Negative Pressure Test (NPT) was not only specific to the Macondo well operations; rather it is a critical procedure to ascertain well integrity in offshore drilling in general. Therefore, the correct interpretation of this test and designing optimal responses is crucial for the safety of future offshore drilling. This paper uses signal detection theory and proposes a model to provide responses to warning signals in offshore drilling and, in particular, to optimally respond to the findings of NPTs. The structure and generic parametric equations of this model enable oil and gas practitioners to calculate a cut-off point value, as a threshold to accept or reject an implemented NPT, which is crucial in the … ||Proceedings of 2018 Probability Safety Assessment and Management Conference. Los Angeles, CA, September|2018|M Tabibzadeh, D von Winterfeldt, N Meshkati|||||||16-21||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AvV6vV6tmYwMC%26tzom%3D420
Maryam Tabibzadeh||A Systematic Framework for Root-Cause Analysis of the Aliso Canyon Gas Leak Using the AcciMap Methodology||According to the US Energy Information Administration [1], the natural gas industry supports 33% of electricity generation in the US. Despite this critical role, the importance of safety and safety culture in the natural gas industry has not been adequately highlighted. The absence of strict regulations and lack of attention towards precautionary measures have allowed the industry to persevere with insufficient urgency for implementing innovative technologies and safety-first protocols. On October 23, 2015, the Aliso Canyon natural gas accident highlighted how the lack of regulatory oversight in a low probability, high consequence industry could have such impactful and unpredictable repercussions. This paper analyzes the concatenation of events that led to the Aliso Canyon gas leak. It adopts the AcciMap methodology, which was originally introduced by Rasmussen in 1997 as an accident investigation … |||2017/7/17|Maryam Tabibzadeh, Simone Stavros, Mikhil S Ashtekar, Najmedin Meshkati|Springer, Cham||||||132-144||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AYFjsv_pBGBYC%26tzom%3D420
Maryam Tabibzadeh||An Integrated System-Oriented Risk and Reliability Analysis Methodology to Improve Maintenance Strategies of Beverage Filling and Packing Line Equipment||The reliability and maintenance of beverage filling and packaging line equipment in the bottling industry is of paramount importance. One of the existing trends in this industry is to move from preventive to predictive maintenance in order to reduce associated costs, ensure full economic life of the equipment, and increase Overall Equipment Efficiency (OEE). This study proposes an integrated system-oriented risk and reliability analysis methodology to make critical decisions for improving maintenance strategies of critical assets of the production line. This methodology has been developed by integrating a Failure Mode, Effects, and Criticality Analysis (FMECA) with a Fault Tree Analysis (FTA) model to evaluate the risk of breakdown and production stoppage. It has been implemented on the blow molder, a complex machine in the beverage production line, in a specific water bottling facility to analyze the most crucial … ||IIE Annual Conference. Proceedings|2017|Jalay Kapadia, Maryam Tabibzadeh|Institute of Industrial and Systems Engineers (IISE)||||||824-829||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AO3NaXMp0MMsC%26tzom%3D420
Maryam Tabibzadeh||SPE-173508-MS||According to a most recent (June 2014) report by the US Chemical Safety Board (CSB) that investigated the BP Deepwater Horizon (DWH) blowout, inadequate management systems and poor safety culture were major underlying causes of that blowout. This analysis has been corroborated by many other seminal reports on the DWH accident. In fact, lack of safety culture has been identified as a common contributing cause of many accidents in the oil and gas industry. In response to the above serious fact, there are strong recommendations that the Bureau of Safety and Environmental Enforcement (BSEE) of the US Department of the Interior, as the responsible regulatory agency for offshore operations in the Outer Continental Shelf, has to promote safety culture. In addition, the BSEE director, in his speech for the fourth anniversary of the DWH accident in April 2014, emphasized the importance of fostering a culture of safety among all involved in offshore operations so that it becomes part of the way business is conducted. |||2015/3|Maryam Tabibzadeh, Najmedin Meshkati|||||||||||https://scholar.google.com/citations?hl=en&user=o_mZaZoAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3Do_mZaZoAAAAJ%26citation_for_view%3Do_mZaZoAAAAJ%3AlSLTfruPkqcC%26tzom%3D420
Durul Ulutan||Machining induced surface integrity in titanium and nickel alloys: A review||Titanium and nickel alloys represent a significant metal portion of the aircraft structural and engine components. When these critical structural components in aerospace industry are manufactured with the objective to reach high reliability levels, surface integrity is one of the most relevant parameters used for evaluating the quality of finish machined surfaces. The residual stresses and surface alteration (white etch layer and depth of work hardening) induced by machining of titanium alloys and nickel-based alloys are very critical due to safety and sustainability concerns. This review paper provides an overview of machining induced surface integrity in titanium and nickel alloys. There are many different types of surface integrity problems reported in literature, and among these, residual stresses, white layer and work hardening layers, as well as microstructural alterations can be studied in order to improve surface … |||2011/3/1|Durul Ulutan, Tugrul Ozel|Pergamon|||51|3||250-280||||https://scholar.google.com/citations?hl=en&user=F_czDEcAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DF_czDEcAAAAJ%26citation_for_view%3DF_czDEcAAAAJ%3Au-x6o8ySG0sC%26tzom%3D420
Durul Ulutan||Analytical modelling of residual stresses in machining||An analytical model is developed for prediction of residual stresses in machining. In the thermo-mechanical model of residual stresses both the thermal field of the workpiece and mechanical cutting forces are coupled. The shear energy created in the primary shear zone, the friction energy produced at the rake face–chip contact zone, the heat balance between the chip, tool and workpiece are considered based on the first law of thermodynamics. The temperature distributions on the workpiece, tool and chip are solved by using finite difference method. The calculated workpiece temperature field is used in thermal load calculations. Stresses resulting from thermal and mechanical loading are computed using an analytical elasto-plastic model and a relaxation procedure. The model is verified with experimental measurements of residual stresses on bearing steel 100Cr6 (JIS SUJ2) in the literature. With the analytical … ||Journal of Materials Processing Technology|2007/3/5|D Ulutan, B Erdem Alaca, I Lazoglu|Elsevier|||183|1||77-87||||https://scholar.google.com/citations?hl=en&user=F_czDEcAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DF_czDEcAAAAJ%26citation_for_view%3DF_czDEcAAAAJ%3Au5HHmVD_uO8C%26tzom%3D420
Durul Ulutan||Prediction of machining induced residual stresses in turning of titanium and nickel based alloys with experiments and finite element simulations||Titanium and nickel alloys represent a significant metal portion of the aircraft structural and engine components and the residual stresses induced by machining are very critical due to safety and sustainability concerns. This paper presents experimental investigations and finite element simulations on turning of Ti–6Al–4V titanium alloy and IN100 nickel based alloy with uncoated and TiAlN coated tools. Face turning of Ti–6Al–4V and IN100 using uncoated tools with various edge radii and TiAlN coated carbide tools is conducted; and residual stresses are measured in radial and circumferential directions using X-ray diffraction technique. 3-D finite element (FE) modeling is utilized to predict forces and machining induced stress fields. The feasibility and limitations of predicting machining induced residual stresses by using viscoplastic finite element simulations and temperature-dependent flow softening constitutive … ||CIRP annals|2012/1/1|T Özel, D Ulutan|Elsevier|||61|1||547-550||||https://scholar.google.com/citations?hl=en&user=F_czDEcAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DF_czDEcAAAAJ%26citation_for_view%3DF_czDEcAAAAJ%3AUeHWp8X0CEIC%26tzom%3D420
